,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
265,1.4088664531707764,0.4042381427534757,0.009632062911987305,0.0004163820973258902,0.001,"(25, 25)",94,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 94}",0.7274063878833594,0.7412533534917675,0.7336790643456306,0.7421699205262738,0.7054963387667775,0.7300033470035462,0.013380851754077478,19,0.751020350977133,0.7435162917371643,0.7594376272263725,0.7631865510474789,0.7656215167893347,0.7565564675554968,0.008186928336243052
266,1.6149009704589843,0.2697797115557345,0.01067957878112793,7.872473174747431e-05,0.001,"(100, 25, 100)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 2}",0.6544798900333838,0.6748893351274265,0.655062884735577,0.6224650971172626,0.6292781748551711,0.6472367867177512,0.01905015155589913,361,0.6499341024408635,0.652331219141432,0.6446817687765609,0.6357937776895708,0.6533273831962912,0.6472136502489436,0.006446580723327388
267,3.7038803577423094,0.5082577343935354,0.01104440689086914,0.00015153668824006536,0.001,"(100, 25, 100)",34,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 34}",0.6955106949937312,0.7064811983873076,0.7057947157859651,0.6948155537880124,0.6927728566583156,0.6990756041843355,0.005840682281645297,268,0.7347062172868849,0.7288786599901687,0.7585077986027108,0.7431888045942939,0.7439718287223298,0.7418506618392776,0.010030614139421143
268,2.955628681182861,0.38388677223989,0.01646251678466797,0.0004741921354837593,0.001,"(100, 25, 100)",67,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 67}",0.6768310509487648,0.7428409688707949,0.7550823198825558,0.7330754778904269,0.7045139051508539,0.722470454696255,0.02827217022567816,65,0.7229233641575297,0.787171488220343,0.788658024819209,0.7842294628795141,0.7412886620637096,0.7648542004280611,0.027399320480109228
269,2.3859461307525636,0.2506137390278022,0.017706918716430663,0.0005298768982581818,0.001,"(100, 25, 100)",100,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 100}",0.7058405174196091,0.7445669058683725,0.7366562462148966,0.7179278668994805,0.7387993641907326,0.728757223724288,0.014530575408699014,27,0.7459998532427398,0.7734290382336126,0.7836732539466169,0.7540464809456232,0.7951253623781186,0.7704547977493422,0.018218054895912397
270,2.4839963912963867,0.5816927183462794,0.01235666275024414,0.00019340732627789426,0.001,"(100, 25, 100)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 7}",0.6819108333682854,0.731410530659774,0.6692208717408287,0.6822519486626123,0.6676739865285546,0.6864954267101235,0.023277192051736686,337,0.6867057101878523,0.7178657011282771,0.6772581291812863,0.7041556406515359,0.6973249086782018,0.6966620179654306,0.014013057833595625
271,3.4336381912231446,1.3562451525213193,0.011083507537841797,0.0005694058358663101,0.001,"(100, 25, 100)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 40}",0.7194745917435851,0.7278845288256877,0.7110896981214571,0.7032789231363593,0.6980043451760501,0.711947745343501,0.010778686003979486,175,0.8085819263134513,0.771964682429553,0.7473897316851136,0.7428990897083689,0.7312963812556778,0.760426362278433,0.02748747349175096
272,3.2135746479034424,0.533128767495324,0.01759366989135742,0.0010050971000022597,0.001,"(100, 25, 100)",72,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 72}",0.7047963376265568,0.7413071457154915,0.7382722293674769,0.7337770252873209,0.6948479551113851,0.7226027819384869,0.01901290986214436,61,0.7313721298627345,0.7698147275268468,0.7847098853951555,0.8085989362635833,0.7380966938050308,0.7665184745706701,0.02882922522664852
273,2.6303898811340334,0.5513656941883753,0.013200616836547852,0.00015735442709575203,0.001,"(100, 25, 100)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 12}",0.7148060884299988,0.717000066803739,0.7002667264372978,0.6713061226044019,0.7124109990836094,0.70315711934993,0.016946364233258272,244,0.7380080122883063,0.6949744528881223,0.7265946809026718,0.6977477456135305,0.7497593478955026,0.7214168479176267,0.02174764655483417
274,2.671708822250366,0.6391367731606269,0.013070058822631837,0.0007200172468199485,0.001,"(100, 25, 100)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 45}",0.7231697276225368,0.7359224896266778,0.7054253401081797,0.710971306398991,0.6769492137902053,0.7104908099470473,0.01978941420292732,190,0.7415224997981289,0.7624452733267045,0.7372983838461664,0.746497950223041,0.7415306297356423,0.7458589473859366,0.00879018648631886
275,2.6536721706390383,0.21167640725622136,0.016817617416381835,0.000726477574605865,0.001,"(100, 25, 100)",78,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 78}",0.6905494303986076,0.7207287610913696,0.7149880275199678,0.6889478102584146,0.7040627093647193,0.7038553279760074,0.012712597553954331,238,0.7193365076011288,0.7430501202644988,0.7433889359042117,0.7461284511341072,0.7578389392530978,0.7419485908314088,0.012526521258087332
276,2.8878335475921633,0.8990772804362668,0.010493612289428711,0.00024114672013471155,0.001,"(100, 25, 100)",18,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 18}",0.7078938603308547,0.693296682266568,0.6844415277315706,0.6923165175205699,0.7114672257890841,0.6978818688842147,0.010172542722818851,282,0.7295094059270916,0.6869652266531605,0.7065785757791468,0.7220158178194417,0.7559580513594517,0.7202054155076585,0.023059460881276375
