,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
248,0.14027161598205568,0.0027573728818306295,0.003797626495361328,0.0018636420136713208,0.001,"(25, 25)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 3}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.4999999999999998,0.49999999999999994,1.1100246961388522e-16,1,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,4.965068306494546e-17
249,0.16982583999633788,0.008740347956334054,0.0036273956298828124,0.0014787520513374463,0.001,"(25, 25)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 4}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.4999999999999998,0.49999999999999994,1.1100246961388522e-16,1,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,4.965068306494546e-17
250,0.1765435218811035,0.007613670918377596,0.004320335388183594,0.001679459580318626,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 5}",0.49999999999999994,0.4992711370262391,0.5,0.5000000000000001,0.49927007299270054,0.49970836723071305,0.0003573035280197418,257,0.49963543565439317,0.49981771782719664,0.49963543565439317,0.4996354356543933,0.4998177842565598,0.4997083618093872,8.931593678958661e-05
251,0.19454941749572754,0.011923213248357885,0.004369926452636719,0.001213680902987804,0.001,"(25, 25)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 6}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.4999999999999998,0.49999999999999994,1.1100246961388522e-16,1,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.4998177842565598,0.49996355685131205,7.288629737611796e-05
252,0.1990063190460205,0.021101504733300736,0.003925466537475586,0.0012422778281289853,0.001,"(25, 25)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 7}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.4999999999999998,0.49999999999999994,1.1100246961388522e-16,1,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,4.965068306494546e-17
253,0.2036299705505371,0.012663876559636814,0.003110456466674805,0.0018189234843284895,0.001,"(25, 25)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 8}",0.49999999999999994,0.49854227405247814,0.5,0.5000000000000001,0.4963503649635035,0.49897927892147004,0.0014297428805980035,329,0.5000000000000001,0.49981771782719664,0.49945315348158964,0.4994531534815897,0.5051020408163266,0.5007652131213406,0.0021787323794363
254,0.21959161758422852,0.003987785675985135,0.004746246337890625,0.0024560004980740844,0.001,"(25, 25)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 9}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.4999999999999998,0.49999999999999994,1.1100246961388522e-16,1,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,4.965068306494546e-17
255,0.21792054176330566,0.013150482729518053,0.0037145137786865233,0.00176063490186684,0.001,"(25, 25)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 10}",0.499271137026239,0.4970845481049563,0.4992711370262391,0.5000000000000001,0.4999999999999998,0.49912511446419083,0.00107125642085483,321,0.49927087130878617,0.49981771782719664,0.49908858913598264,0.49890630696317917,0.4989067055393586,0.49919803815490066,0.0003380143291062339
256,0.24340543746948243,0.0072693013790057215,0.0030713558197021486,0.0007872727246613061,0.001,"(25, 25)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 15}",0.499271137026239,0.5,0.4992711370262391,0.4992711370262392,0.4999999999999998,0.49956255723209536,0.0003570429406571188,269,0.49945315348158964,0.49945315348158964,0.4994531534815897,0.4994531534815897,0.5,0.49956252278527175,0.0002187386073641329
257,0.22610030174255372,0.023994099599818883,0.0031005382537841798,0.0008124547014101609,0.001,"(25, 25)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 20}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.49927007299270054,0.49985418148668126,0.0002918455622570368,225,0.49981771782719664,0.49981771782719664,0.49981771782719664,0.4998177178271967,0.5,0.4998541742617574,7.291286912133876e-05
258,0.23914728164672852,0.009548792476957769,0.00497889518737793,0.001698146963471163,0.001,"(25, 25)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 25}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.49927007299270054,0.49985418148668126,0.0002918455622570368,225,0.49981771782719664,0.49981771782719664,0.49981771782719664,0.4998177178271967,0.5,0.4998541742617574,7.291286912133876e-05
259,0.2461031436920166,0.013211224478565093,0.003838348388671875,0.0014705632168936472,0.001,"(25, 25)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 30}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.49927007299270054,0.49985418148668126,0.0002918455622570368,225,0.49981771782719664,0.49981771782719664,0.49981771782719664,0.4998177178271967,0.5,0.4998541742617574,7.291286912133876e-05
260,0.2521358966827393,0.012244669565921316,0.005886507034301758,0.001098670162039579,0.001,"(25, 25)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 35}",0.4978134110787171,0.49854227405247814,0.49854227405247814,0.4956268221574345,0.49927007299270054,0.49795859615909494,0.00125374386424178,373,0.5069234675277331,0.5065589031821262,0.5065589031821262,0.5071057497005366,0.4998177842565598,0.5053929615698164,0.0027956227724368044
261,0.262239408493042,0.01186842024039817,0.004763603210449219,0.0022708780801702797,0.001,"(25, 25)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 40}",0.49999999999999994,0.4948979591836734,0.4992711370262391,0.5000000000000001,0.4999999999999998,0.4988334859522545,0.001988259436667611,333,0.4969012030623407,0.4972657674079476,0.5000000000000001,0.4998177178271967,0.4998177842565598,0.49876049451080895,0.001375727473542222
262,0.256315803527832,0.015558218194274043,0.005109834671020508,0.0009112109989838933,0.001,"(25, 25)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 45}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.4999999999999998,0.49999999999999994,1.1100246961388522e-16,1,0.5000000000000001,0.5000000000000001,0.49981771782719664,0.5000000000000001,0.5,0.4999635435654394,7.291286912137762e-05
